match_id,home_tean_id,home_form,away_tean_id,away_form,ht_score,ft_score
31806,80,4-3-3,2501,5-3-2,3-0,5-0
31807,2466,4-3-3,2503,4-3-3,0-2,0-3
31808,2464,4-3-3,2504,4-3-3,0-0,0-0
31809,2478,4-3-3,2482,4-3-3,0-1,1-3
31810,2480,4-4-2,2500,4-3-3,0-0,0-1
31811,2498,4-3-3,2477,4-3-3,0-0,0-0
31812,2482,4-3-3,2494,4-3-3,1-2,1-2
31813,2502,4-3-1-2,2480,4-3-1-2,1-1,1-1
31814,2501,4-3-1-2,2478,4-3-3,2-2,3-2
31815,2486,4-3-3,2466,4-3-3,0-2,1-2
31816,2497,4-3-3,2464,4-3-3,0-0,0-3
31817,2476,4-2-3-1,2498,4-3-1-2,2-0,2-0
31818,2504,4-3-3,80,4-3-3,2-0,3-1
31819,2503,4-3-3,85,4-3-3,0-0,1-0
31820,2477,4-3-3,2500,4-3-1-2,1-0,1-3
31821,2478,4-3-3,2497,4-1-2-3,1-0,3-0
31822,2482,4-3-3,2477,4-3-3,0-0,1-1
31823,2498,4-3-3,2503,4-3-3,2-0,3-0
31824,80,4-3-3,2466,4-3-3,2-1,4-1
31825,2494,4-3-3,2501,4-3-1-2,0-0,0-0
31826,85,4-2-3-1,2502,4-3-3,4-0,6-1
31827,2480,4-4-2,2476,4-4-2,0-0,2-0
31828,2500,4-3-3,2504,4-3-3,1-1,1-2
31829,2464,4-3-3,2486,4-3-3,2-0,3-0
31830,2466,5-3-2,2500,4-2-3-1,1-1,3-3
31831,2501,4-4-2,2464,4-3-3,0-2,1-3
31832,2497,4-3-3,2480,4-4-2,0-0,0-0
31833,2504,4-3-3,2482,4-3-3,3-1,3-1
31834,2503,4-3-3,2494,4-3-3,1-0,1-3
31835,2486,4-3-3,80,4-3-3,0-0,1-1
31836,85,4-3-3,2498,4-4-2,1-0,2-1
31837,2476,4-4-2,2477,4-3-3,1-0,1-0
31838,2502,4-3-3,2478,4-3-3,1-0,2-0
31839,2500,4-3-3,2502,4-3-1-2,1-0,4-0
31840,2482,4-3-3,2503,4-3-3,0-1,1-2
31841,2477,4-3-3,2504,4-3-3,1-0,2-3
31842,2478,4-3-3,2486,4-3-3,1-0,1-2
31843,2498,4-4-2,2501,4-4-1-1,0-1,1-1
31844,2464,4-3-3,2476,4-2-3-1,1-0,1-1
31845,2480,4-4-2,85,4-3-3,1-0,2-1
31846,2494,4-3-3,2466,5-3-2,0-0,0-0
31847,80,4-3-3,2497,4-3-3,0-0,1-1
31848,2503,4-3-3,2478,4-1-2-3,2-0,4-0
31849,2502,4-3-3,2464,4-3-3,0-0,0-0
31850,2504,4-3-3,2476,4-2-3-1,1-0,3-0
31851,2497,5-3-2,2498,4-3-3,0-0,2-0
31852,2466,5-3-2,2480,4-4-2,1-0,1-0
31853,2494,4-3-3,2477,4-2-3-1,1-0,1-0
31854,2501,4-2-3-1,2482,4-3-3,1-1,2-1
31855,2486,4-3-3,2500,4-3-3,0-0,1-1
31856,85,4-3-3,80,4-3-3,1-0,1-0
31857,2477,4-3-3,2501,4-4-1-1,1-0,2-0
31858,2480,4-4-2,2464,4-3-3,1-0,1-0
31859,2482,4-3-3,2486,4-3-3,0-0,1-1
31860,80,4-3-3,2494,4-3-3,1-0,3-0
31861,2478,4-3-3,2466,5-3-2,0-0,0-0
1273412,2476,4-2-3-1,2497,5-3-2,1-0,2-0
1273413,2498,4-3-3,2502,4-3-3,3-1,4-2
31867,2486,4-3-3,2477,4-3-3,1-0,1-0
31868,2497,4-3-3,2503,4-3-3,2-0,2-0
31869,2502,5-3-2,80,4-3-3,0-1,0-3
31870,2501,4-4-2,2476,4-4-2,0-0,0-0
31871,2464,4-3-3,2482,4-3-3,2-2,4-2
31872,85,4-3-3,2478,4-3-3,1-0,3-0
31873,2498,4-3-3,2480,4-2-3-1,0-2,1-2
31866,2494,4-3-3,2500,4-3-3,0-1,1-1
31874,2466,5-3-2,2504,4-3-3,2-1,3-4
31875,2478,4-3-3,2498,4-3-1-2,0-1,0-1
31876,2476,4-3-3,2494,4-3-3,1-0,4-2
31877,2504,4-3-3,2501,4-4-2,0-0,2-1
31878,2482,4-3-3,2502,4-1-4-1,1-2,2-2
31879,2480,4-3-3,2486,4-3-3,0-0,0-1
31880,2500,4-3-3,2497,4-3-3,0-0,2-1
31881,2503,4-3-3,2466,5-3-2,0-0,2-0
31882,2464,4-3-3,80,4-3-3,0-0,1-2
31883,2477,4-3-3,85,4-3-3,0-0,1-0
31884,2494,4-3-3,2480,4-2-3-1,2-0,3-1
31885,2502,4-2-3-1,2477,4-3-3,0-0,0-0
31886,2486,4-3-3,2501,4-4-2,0-0,0-0
31887,2466,4-3-3,2464,4-3-3,1-2,4-3
31888,2497,4-1-2-3,2482,4-1-2-3,0-1,2-3
31890,2478,4-3-3,2500,4-3-3,0-1,2-1
31891,80,4-2-3-1,2504,4-3-3,0-1,1-1
31892,2498,4-3-1-2,2476,4-3-3,3-0,5-1
31889,85,4-3-3,2503,4-3-3,0-1,0-2
31894,2501,4-4-2,2466,4-3-3,0-0,1-1
31896,2503,4-3-3,2502,5-3-2,2-0,4-0
31893,2476,4-3-3,2486,4-2-3-1,0-0,3-0
31897,2464,4-3-3,2497,4-3-3,0-0,1-0
31895,2482,4-3-3,85,4-3-3,0-0,1-3
31898,2500,4-3-3,2498,4-3-3,1-0,5-1
31899,2504,4-3-3,2494,4-3-3,2-0,2-0
31900,2477,4-3-3,2478,4-3-3,2-2,4-2
31901,2480,4-2-3-1,80,4-3-3,0-1,0-1
1172805,2480,4-2-3-1,80,4-4-2,0-1,1-3
1172806,2478,4-3-3,2464,3-5-2,0-1,0-1
43902,100,4-3-3,2293,4-3-3,1-0,4-0
43907,100,4-2-3-1,2294,4-3-3,1-0,2-0
44016,2284,4-2-3-1,2287,4-4-2,1-1,2-1
44017,2288,4-2-3-1,2292,4-3-3,0-0,2-1
44021,2297,4-2-3-1,2285,3-4-3,2-0,2-0
44022,2298,4-4-2,2283,4-4-2,0-0,3-1
44020,89,4-2-3-1,2293,3-4-3,0-0,1-0
44035,2298,3-4-3,2293,4-2-3-1,2-0,3-1
44038,2279,4-1-3-2,2285,3-4-3,1-1,1-1
44039,2283,4-3-3,100,4-2-3-1,0-0,1-1
44034,89,4-4-2,2294,4-2-3-1,1-1,1-1
44036,2286,3-4-3,2292,4-3-3,0-0,0-0
44041,2284,4-2-3-1,2282,4-4-2,1-0,2-0
44037,2290,4-2-3-1,2287,4-3-3,0-0,1-1
44040,2297,3-4-3,2291,5-3-2,0-0,2-0
44033,2288,4-3-3,2296,4-3-3,1-0,1-2
24225122,2293,4-3-3,2290,4-3-3,0-0,1-0
24225126,2292,4-3-3,89,4-4-2,0-0,2-1
24227993,2282,4-2-3-1,2283,4-3-3,1-0,1-1
24227996,100,4-4-2,2279,4-4-2,0-0,0-0
24228002,2296,4-3-3,2297,3-4-3,1-1,2-2
24230584,2287,4-4-2,2298,4-3-3,1-1,3-2
24230588,2291,4-3-3,2286,4-3-3,0-2,0-2
24234497,2285,4-3-3,2284,4-3-3,0-0,0-1
24237135,2294,4-2-3-1,2288,4-3-3,1-2,2-3
24245418,2290,4-4-2,2292,4-4-2,0-2,1-3
24251845,2283,4-1-4-1,2287,4-1-4-1,1-1,2-2
24251853,2293,4-3-3,100,4-4-2,0-2,2-2
24251862,89,4-4-2,2282,4-3-3,1-0,1-0
24258308,2286,4-3-3,2296,4-3-3,1-1,1-1
24258320,2279,4-4-2,2291,4-4-2,1-0,2-0
24264843,2284,4-2-3-1,2294,4-2-3-1,0-1,0-1
24264851,2297,3-4-3,2288,4-2-3-1,0-0,1-0
24272175,2298,3-4-3,2285,3-4-3,0-0,0-1
24283754,2282,4-4-2,2290,4-3-3,2-1,2-1
24291000,2287,4-2-3-1,2293,4-3-3,0-0,1-1
24291012,2291,3-5-2,89,4-2-3-1,0-0,0-0
24297141,2288,4-3-3,2286,4-3-3,0-1,2-1
24297148,2294,4-2-3-1,100,4-2-3-1,1-0,1-2
24303129,2285,4-2-3-1,2283,4-3-3,2-0,3-1
24303140,2297,3-4-3,2279,4-2-3-1,2-0,2-0
24310083,2296,4-3-3,2284,4-2-3-1,1-0,1-1
24310090,2292,4-4-2,2298,4-4-2,0-0,0-0
24323730,2290,4-3-3,2291,5-4-1,2-0,3-0
24329234,2293,4-2-3-1,2282,4-4-2,2-0,3-2
24335557,2283,4-3-3,2294,4-2-3-1,1-1,1-2
24335564,100,4-3-3,2287,4-3-3,0-1,3-4
24335571,89,4-4-2,2285,3-4-3,0-0,4-0
24338983,2279,4-4-2,2288,4-3-3,0-2,1-3
24338987,2284,4-2-3-1,2292,4-2-3-1,0-0,1-1
24341279,2298,4-4-2,2296,4-3-3,2-2,3-2
24344459,2286,4-3-3,2297,3-4-3,1-3,1-3
24349769,2285,4-3-3,2287,4-3-3,1-0,1-0
24352322,2291,5-3-2,2284,4-4-2,0-0,0-1
24352325,2282,4-3-3,100,4-4-2,0-0,2-0
24352328,2288,4-4-2,89,4-3-3,0-1,0-1
24354843,2292,4-3-3,2293,4-3-3,0-1,0-1
24354847,2296,4-3-3,2283,4-3-3,1-0,2-0
24354850,2294,4-3-3,2298,3-4-3,3-2,4-3
24357744,2286,4-3-3,2279,4-4-2,1-1,1-1
24357747,2297,3-4-3,2290,4-3-3,1-0,2-1
24362579,2287,4-3-3,2282,4-2-3-1,0-0,0-1
24365621,2283,4-4-2,2288,4-4-2,2-0,2-3
24365625,2293,4-4-2,2296,4-3-3,0-0,0-1
24365628,100,4-2-3-1,2285,4-2-3-1,3-0,3-1
24365631,2298,4-4-2,2291,5-3-2,0-0,4-0
24368156,2290,4-3-3,2294,4-2-3-1,1-0,1-0
24368160,2279,4-2-3-1,2292,4-1-4-1,0-0,0-1
24370925,2284,4-2-3-1,2297,4-2-3-1,0-0,0-0
24375679,2285,4-3-3,2282,3-4-3,0-1,0-1
24375674,2291,5-3-2,2283,4-3-3,1-0,1-0
24381299,2294,4-2-3-1,2293,4-2-3-1,1-1,2-1
24381306,2279,4-4-2,89,4-4-2,0-0,1-3
24381312,2292,4-3-3,100,4-2-3-1,0-1,1-1
24387200,2296,4-3-3,2290,4-2-3-1,0-0,1-2
24387206,2297,4-3-3,2287,4-4-2,0-0,1-0
24387215,2288,4-3-3,2298,4-3-3,0-3,1-5
24394263,2286,3-4-3,2284,4-3-3,0-0,0-1
24405915,2282,3-4-3,2294,4-3-3,0-0,0-0
24405926,2283,4-3-3,2292,4-1-4-1,1-1,1-2
24412114,2287,4-2-3-1,2291,4-3-3,2-0,3-0
24412120,2293,4-3-3,2285,4-2-3-1,2-0,2-1
24412133,100,4-4-2,2296,4-3-3,1-0,2-0
24418251,2284,4-2-3-1,2288,4-3-3,1-0,1-1
24418256,2298,4-3-3,2286,3-4-3,1-0,1-1
24418262,89,4-4-2,2297,3-4-3,0-0,2-0
24437249,2294,4-3-3,2287,4-3-3,1-1,2-2
24443449,2286,4-4-2,2290,4-2-3-1,0-0,1-0
24443457,2296,4-3-3,2282,5-4-1,1-0,1-0
24448923,2288,4-4-2,2293,4-4-2,2-1,2-1
24448932,2279,4-3-3,2298,4-4-2,0-0,1-0
24448942,89,4-4-2,2284,4-3-3,1-1,6-1
24455340,2297,3-4-3,2283,4-4-2,0-0,0-0
24455347,2291,3-5-2,100,4-4-2,0-1,0-4
26890513,2287,4-3-3,2296,4-4-2,2-1,2-2
26890517,2290,4-2-3-1,2288,4-4-2,2-2,3-3
26890511,2285,4-3-3,2294,4-2-3-1,0-1,0-2
26890514,2282,4-4-2,2292,4-3-3,1-1,3-3
26890523,100,4-2-3-1,2297,3-4-3,1-0,2-1
26890525,2298,4-4-2,89,4-2-3-1,0-1,2-1
26890518,2284,4-2-3-1,2279,4-3-3,0-1,1-2
26890520,2293,4-3-3,2291,5-3-2,0-0,2-0
26890527,2283,4-3-3,2286,3-4-3,1-0,2-0
1300675,2292,3-4-3,100,4-4-2,0-3,1-5
1300677,2296,4-3-3,2286,3-4-3,0-0,0-1
1300683,2280,4-4-2,2285,4-3-3,2-2,3-3
1300679,89,4-4-2,2298,5-3-2,2-1,3-1
1300676,2287,4-3-3,2282,4-1-4-1,0-0,2-0
1300678,2284,4-3-3,2268,4-4-2,1-0,2-0
1300682,2279,4-4-2,2294,4-2-3-1,1-0,1-1
1300680,2293,4-4-2,2288,4-4-2,0-1,1-1
1300684,2298,3-5-2,2287,4-3-3,0-1,0-1
1300687,2282,4-4-2,2279,4-4-2,2-1,2-1
1300690,100,4-4-2,2284,4-2-3-1,1-0,2-0
1300689,2285,4-3-3,89,4-3-3,0-0,0-5
1300686,2268,4-2-3-1,2280,4-2-3-1,0-0,0-1
1300692,2290,4-3-3,2293,4-4-2,0-0,1-0
1300691,2288,4-3-3,2297,3-4-3,0-1,0-2
1300685,2294,4-2-3-1,2296,4-1-3-2,0-0,0-0
1300688,2286,3-4-3,2292,4-3-3,1-0,1-2
1300693,2284,4-4-2,2285,4-3-3,0-1,1-1
1300698,2296,4-4-2,2288,4-4-2,0-0,1-0
1300699,2287,4-3-3,2290,4-3-3,0-0,0-0
1300694,2279,4-4-2,2298,3-5-2,0-4,0-4
1300701,2280,4-2-3-1,2286,3-4-3,0-0,0-0
1300697,100,4-3-3,2268,4-3-3,1-0,3-2
1300700,2292,4-4-2,2294,4-3-3,1-0,1-1
1300705,2282,4-2-3-1,2293,4-3-3,0-0,1-2
1300710,2290,4-3-3,2279,4-3-3,1-0,1-1
1300706,2298,4-2-3-1,2280,4-2-3-1,2-0,2-1
1300702,2297,3-5-2,89,4-2-3-1,1-2,2-2
1300708,2286,4-3-3,2284,4-1-4-1,0-0,0-0
1300709,2288,4-4-2,2287,4-3-3,1-0,2-1
1300704,2268,4-3-3,2292,4-4-2,2-0,3-3
1300703,2294,4-2-3-1,100,4-4-2,0-2,0-3
1300707,2285,4-3-3,2296,4-3-3,0-1,0-1
26396,855,5-4-1,856,4-3-3,1-0,2-0
26397,845,4-2-3-1,847,5-4-1,1-0,1-0
26398,854,4-2-3-1,857,4-2-3-1,0-1,0-1
26399,850,3-4-3,853,4-1-4-1,1-0,2-0
26400,115,4-2-3-1,846,4-2-3-1,1-0,1-0
26401,852,4-2-3-1,848,3-5-2,1-1,3-2
26402,851,3-5-2,88,4-2-3-1,0-0,0-1
26403,96,4-4-2,849,5-2-3,0-0,0-0
26404,850,3-4-3,855,5-2-3,2-0,5-1
26405,846,4-2-3-1,845,4-2-3-1,1-1,2-3
26406,855,4-1-4-1,851,3-5-2,1-1,1-3
26407,96,4-4-2,853,4-1-4-1,4-0,7-1
26408,856,4-3-3,854,4-2-3-1,0-1,0-1
26409,850,3-4-3,88,4-3-3,0-0,2-0
26410,848,3-4-3,849,5-3-2,0-0,0-0
26411,852,4-2-3-1,115,4-2-3-1,0-3,1-3
26412,847,3-4-3,857,4-2-3-1,1-0,3-0
31429733,857,4-2-3-1,846,4-2-3-1,1-0,2-4
31429736,850,3-4-3,852,4-4-2,4-1,10-1
31431401,853,4-1-4-1,854,4-3-3,1-1,1-2
31431404,856,4-3-3,851,3-5-2,0-1,2-3
31431407,848,3-5-2,96,4-4-2,0-3,0-4
31433117,849,5-3-2,847,3-4-3,1-0,2-1
31433120,115,4-2-3-1,855,5-4-1,1-0,1-0
31440409,846,4-2-3-1,850,3-4-3,1-1,1-1
31440412,96,4-4-2,857,4-2-3-1,0-1,2-1
31442115,851,3-5-2,849,5-3-2,0-0,0-0
31442116,854,4-2-3-1,115,4-2-3-1,0-2,0-2
31442117,845,4-3-3,848,3-5-2,0-0,0-0
31442118,852,4-2-3-1,856,4-3-3,2-0,2-1
31443794,853,4-1-4-1,847,3-4-3,1-0,2-1
31446584,115,4-2-3-1,857,4-2-3-1,0-1,1-1
31446589,848,3-5-2,851,3-5-2,1-0,2-0
31448205,849,5-3-2,854,4-2-3-1,0-0,0-0
31448208,856,4-3-3,846,4-2-3-1,0-2,1-3
31448212,847,3-4-3,96,4-4-2,0-1,1-2
31448216,852,4-2-3-1,88,4-3-3,0-1,1-1
31448219,850,3-4-3,845,4-2-3-1,0-0,1-1
31451458,845,4-2-3-1,856,4-3-3,0-1,0-1
31451459,857,4-2-3-1,852,4-2-3-1,0-0,0-0
31451460,851,3-5-2,847,5-3-2,1-0,2-3
31451461,115,4-2-3-1,850,3-4-3,0-0,0-0
31451462,846,4-2-3-1,848,3-5-2,0-0,0-4
31451971,849,5-3-2,853,4-2-3-1,0-0,1-1
31451973,854,4-2-3-1,855,5-2-3,0-0,1-0
31451975,88,4-3-3,96,4-4-2,1-2,2-4
31452731,847,3-4-3,846,4-2-3-1,1-1,1-2
31452732,856,4-3-3,857,4-2-3-1,1-1,2-4
31453091,96,4-4-2,850,5-3-2,1-1,2-1
41382997,855,5-2-3,848,3-5-2,0-1,0-4
31453092,852,4-2-3-1,849,3-4-3,1-0,1-2
31453093,851,3-5-2,115,4-2-3-1,1-1,1-1
31453513,853,4-2-3-1,845,4-2-3-1,1-1,2-1
31453514,854,4-2-3-1,88,4-3-3,0-0,1-0
31454302,856,4-3-3,847,3-4-3,1-0,2-1
31454304,846,4-2-3-1,96,4-4-2,1-1,1-1
31454306,850,5-3-2,851,3-5-2,1-0,1-0
31454768,115,4-2-3-1,849,5-3-2,0-1,1-1
31454767,855,5-4-1,852,4-2-3-1,0-0,0-0
31454769,848,3-5-2,854,4-2-3-1,0-0,1-1
31454770,845,4-2-3-1,857,4-2-3-1,2-0,2-0
31454771,88,4-2-3-1,853,4-2-3-1,1-0,3-0
41383031,853,4-2-3-1,856,4-3-3,1-1,1-3
31455798,851,3-5-2,846,4-2-3-1,0-0,3-0
41383029,857,4-2-3-1,88,4-3-3,0-0,0-0
31455800,96,4-3-3,855,5-4-1,1-1,4-1
31455797,854,4-2-3-1,852,4-2-3-1,0-0,0-0
31456232,849,3-4-3,845,4-2-3-1,0-0,0-1
31455799,115,4-2-3-1,848,3-5-2,1-0,2-1
61341491,88,4-3-3,845,5-3-2,0-1,0-2
31461926,848,3-4-3,847,3-4-3,1-0,2-0
31461928,845,4-2-3-1,855,5-4-1,0-1,0-1
31461930,88,4-3-3,846,5-2-3,1-0,4-0
31461934,852,4-2-3-1,96,4-3-3,1-0,1-2
31461935,854,4-2-3-1,851,3-5-2,1-1,1-2
31461938,849,4-4-2,856,4-2-3-1,0-0,0-0
31461940,853,4-2-3-1,115,4-2-3-1,0-1,0-1
77411413,837,3-4-3,848,3-5-2,0-2,0-2
77411417,847,3-4-3,852,4-2-3-1,0-1,0-1
77998700,849,3-4-3,88,4-3-3,0-0,0-3
77998701,856,4-2-3-1,846,4-2-3-1,0-0,0-0
77998702,851,4-4-2,850,5-3-2,2-1,2-2
78691716,853,4-2-3-1,845,4-2-3-1,0-1,0-2
79779371,816,4-4-2,96,4-4-2,0-1,0-2
79779378,854,4-2-3-1,115,4-2-3-1,0-2,0-2
16453,856,4-2-3-1,849,5-3-2,1-1,2-3
16454,850,3-5-2,837,3-4-3,0-1,1-1
16455,851,3-5-2,846,4-2-3-1,0-0,2-0
89450,845,4-2-3-1,816,4-4-2,0-0,0-0
89546,854,4-4-2,853,4-2-3-1,1-1,1-1
89547,848,3-5-2,847,4-4-2,1-1,2-1
94069,115,4-2-3-1,88,4-3-3,1-0,1-0
94070,852,4-1-4-1,96,4-2-3-1,0-1,0-2
127170,850,3-4-3,854,4-2-3-1,1-0,3-2
127171,847,3-4-3,837,3-4-3,1-0,1-0
127172,88,4-3-3,856,4-2-3-1,1-0,2-0
127273,849,5-3-2,851,3-5-2,1-1,1-1
127274,853,4-2-3-1,115,4-2-3-1,0-0,1-1
127275,846,4-2-3-1,816,4-4-2,0-0,3-1
127276,845,4-2-3-1,852,4-1-4-1,2-0,2-0
127277,96,4-4-2,848,3-5-2,1-1,2-1
129334,853,4-2-3-1,88,4-2-3-1,1-0,1-0
129335,837,3-4-3,846,4-2-3-1,1-0,1-2
129336,856,4-2-3-1,845,4-2-3-1,1-0,2-0
129337,96,4-4-2,847,3-4-3,1-0,4-1
129338,848,3-5-2,854,4-2-3-1,1-1,1-2
129339,816,4-4-2,850,3-4-3,0-1,1-2
132142,849,3-4-3,852,4-1-4-1,0-0,0-1
132143,851,3-5-2,115,4-4-2,0-1,2-1
132397,847,3-4-3,850,3-4-3,0-0,0-1
132398,856,4-2-3-1,837,3-5-2,0-1,1-1
132533,115,4-4-2,846,4-2-3-1,0-2,2-3
132534,854,4-2-3-1,849,3-4-3,0-0,3-0
132535,816,4-4-1-1,851,3-5-2,0-0,0-1
132536,88,4-3-3,848,3-5-2,0-1,1-1
132537,852,4-1-4-1,853,4-2-3-1,0-0,1-0
132538,845,5-4-1,96,4-4-2,1-0,1-0
15309,851,3-5-2,856,4-2-3-1,2-1,2-1
15301,837,3-4-3,816,4-4-2,0-1,1-1
15311,849,3-4-3,845,5-4-1,0-1,1-1
15305,115,4-2-3-1,96,4-4-2,0-0,0-0
15307,854,4-2-3-1,847,3-4-3,1-1,2-2
15315,846,4-2-3-1,848,4-4-2,0-1,0-3
15303,88,4-3-3,852,4-2-3-1,0-0,1-1
15313,850,3-4-3,853,4-2-3-1,0-0,0-0
1271926,847,3-4-3,849,5-4-1,1-0,2-0
1271928,853,4-4-1-1,837,3-4-3,2-0,3-1
1271925,845,4-2-3-1,854,4-2-3-1,0-1,0-1
1271924,848,4-2-3-1,851,3-5-2,2-1,3-1
1271921,96,4-4-2,856,3-4-3,2-0,3-1
1271922,852,4-1-4-1,115,4-2-3-1,0-0,0-0
1271935,88,4-3-3,837,3-4-3,3-2,7-2
1271930,853,4-2-3-1,96,4-4-2,0-1,1-1
1271931,849,5-4-1,848,4-4-2,0-0,0-1
1271932,856,4-3-3,850,3-5-2,2-1,3-2
1271929,854,4-2-3-1,851,3-4-3,0-2,0-2
1271933,115,4-2-3-1,847,3-4-3,1-0,1-0
1271934,845,4-2-3-1,846,4-4-2,0-0,1-0
1271938,847,3-4-3,851,3-4-3,0-0,0-2
1271937,96,4-4-2,849,3-5-2,2-0,6-0
1271941,850,5-4-1,88,4-3-3,1-0,1-1
1271942,856,4-3-3,852,4-2-3-1,1-3,2-3
1271939,846,4-4-2,853,4-2-3-1,1-0,2-0
1271940,848,4-2-3-1,115,4-4-2,0-1,0-1
1271943,816,5-4-1,854,4-2-3-1,0-1,1-3
1271944,837,3-4-3,845,4-2-3-1,1-0,1-0
1271947,849,5-2-3,816,5-3-2,0-0,0-0
1271946,853,4-2-3-1,848,4-2-3-1,0-0,0-2
1271948,847,3-4-3,856,3-4-3,0-1,1-1
1271952,851,3-4-3,96,4-4-2,0-0,1-1
1271950,115,4-4-2,837,3-4-3,1-0,2-1
1271945,854,4-2-3-1,846,4-2-3-1,0-0,1-1
1271949,850,3-4-3,852,4-2-3-1,1-0,4-2
1271951,845,4-2-3-1,88,4-3-3,1-0,2-0
1271953,96,4-4-2,850,3-4-3,2-0,3-1
1271955,88,4-3-3,854,4-2-3-1,1-0,3-1
1271957,115,4-4-2,849,3-5-2,0-0,1-0
1271960,837,3-4-3,851,3-4-3,0-0,2-3
1271958,856,3-4-3,853,4-2-3-1,1-0,1-0
1271959,816,5-3-2,847,5-3-2,0-0,0-2
1271956,848,3-4-3,845,4-2-3-1,0-0,3-1
1271954,852,4-2-3-1,846,4-2-3-1,1-0,3-0
31635,2532,4-4-2,2534,4-4-2,1-0,2-2
31639,2528,3-5-2,54,3-5-2,1-1,2-2
31647,2530,4-5-1,2534,4-3-2-1,0-0,0-1
15636,127,4-4-2,130,4-4-2,0-1,0-2
15637,120,4-3-3,117,4-4-2,0-0,2-0
15640,128,4-3-3,118,4-3-3,1-1,3-2
15641,129,4-4-2,120,4-1-2-3,0-1,1-1
15644,103,4-4-2,125,4-4-2,1-0,2-1
15646,119,4-2-3-1,127,4-2-3-1,1-0,2-0
15647,117,4-4-2,116,4-2-3-1,0-0,1-0
15648,130,4-4-2,107,4-4-2,0-0,0-0
15650,99,4-3-3,128,4-3-3,3-0,4-0
15651,124,4-2-3-1,122,4-2-3-1,1-0,1-0
15652,120,4-4-2,99,4-3-3,0-1,0-3
15656,125,4-4-2,117,4-4-2,0-0,2-0
15657,118,4-3-3,129,4-4-2,2-1,3-1
15660,128,4-3-3,126,4-3-3,0-0,1-0
15661,123,4-1-3-2,125,4-4-2,1-0,4-1
15664,130,4-4-2,120,4-3-3,2-0,2-0
15666,117,4-4-2,118,4-4-2,0-0,0-1
15667,124,4-2-3-1,129,4-1-4-1,0-0,1-0
15668,126,4-4-2,127,3-4-3,0-1,0-1
15670,122,4-2-3-1,103,4-4-2,1-1,3-1
15671,125,4-4-2,107,4-4-2,0-0,1-1
15672,99,4-3-3,130,5-4-1,3-1,5-1
15676,129,3-4-3,117,4-4-2,1-0,2-1
15677,113,4-3-3,121,4-2-3-1,3-0,5-0
15680,131,4-4-2,124,4-2-3-1,2-0,3-1
15682,126,4-3-1-2,99,4-3-3,0-1,3-1
15683,128,4-3-3,107,4-4-2,1-0,1-1
15684,113,4-3-3,129,3-4-3,0-0,0-0
15685,130,4-4-2,119,4-1-4-1,1-0,3-0
15687,122,4-4-2,125,4-4-2,3-1,4-2
15688,117,4-4-2,131,4-4-2,0-1,0-1
15689,121,4-3-3,120,4-4-2,1-1,1-2
15691,118,4-3-3,121,5-4-1,0-0,1-1
15692,125,4-4-2,130,4-4-2,2-0,3-0
15693,103,4-4-2,124,4-2-3-1,0-0,2-0
15694,120,4-4-2,113,4-3-3,0-3,0-4
15695,99,4-3-3,117,4-3-3,2-1,4-1
15698,107,4-4-2,127,3-4-3,1-1,3-1
15699,131,4-4-2,122,5-4-1,0-0,0-0
15701,126,4-4-2,119,4-2-3-1,0-0,2-1
15702,121,5-3-2,99,4-2-3-1,1-0,1-2
15703,129,3-4-3,103,4-4-2,1-1,2-1
15704,124,4-2-3-1,107,4-4-2,0-0,1-1
15705,113,4-3-3,118,4-3-3,1-1,3-1
15708,120,4-4-2,125,4-4-2,0-0,0-2
15709,123,4-4-2,117,4-3-3,0-0,1-3
15712,125,4-4-2,113,4-3-3,0-0,1-2
15713,118,4-4-2,120,4-2-3-1,1-1,4-1
15714,119,4-3-3,129,4-2-3-1,0-2,1-2
15715,103,4-4-2,123,4-4-2,0-0,2-1
15717,116,4-2-3-1,124,4-3-3,1-0,2-0
15718,127,3-5-2,122,4-4-2,1-0,2-4
15719,131,4-4-2,126,4-4-2,0-0,4-0
15721,123,4-3-3,107,4-4-2,0-0,0-0
15722,113,4-3-3,127,3-5-2,1-0,2-0
15723,124,4-2-3-1,125,4-4-2,0-0,3-0
15724,126,4-4-2,103,4-4-2,2-1,2-4
15725,99,4-3-3,119,4-4-2,4-1,5-2
15728,130,4-4-2,118,4-1-4-1,0-0,0-0
15729,121,5-3-2,117,4-3-3,2-0,3-2
15732,124,4-2-3-1,126,4-2-3-1,0-0,1-2
15733,118,4-1-4-1,99,4-3-3,1-1,2-2
15734,116,4-2-3-1,120,4-4-2,0-0,0-0
15735,107,4-4-2,122,4-2-3-1,0-0,2-0
15737,117,4-2-3-1,119,4-4-2,1-1,2-2
15738,127,3-5-2,129,3-5-2,2-1,2-2
15739,128,4-3-3,123,4-1-2-3,0-1,1-2
15740,103,4-5-1,113,4-3-3,0-0,1-1
15742,120,4-4-2,124,4-2-3-1,2-0,3-0
15743,119,4-4-2,128,4-3-3,0-1,0-2
15744,99,4-3-3,125,4-5-1,2-0,4-1
15745,123,4-2-3-1,131,4-4-2,0-0,1-0
15748,122,4-4-2,118,4-1-4-1,1-3,3-4
15749,129,4-1-4-1,107,4-4-2,0-0,1-2
15752,130,4-4-2,121,3-4-3,1-2,2-2
15753,128,4-3-3,116,3-5-2,0-1,1-1
