match_id,team_id,fouls,injuries,corners,offsides,shots_total,shots_on_target,shots_off_target,shots_blocked,possessionpercent,yellowcards,yellowredcards,redcards,substitutions,goal_kick,goal_attempts,free_kick,throw_in,ball_safe,goals,penalties,attacks,dangerous_attacks
1301033,1051,8,1,6,0,15,5,5,5,52,0,0,0,5,6,10,11,25,42,4,0/0,15,43
1301033,1043,10,0,5,1,12,6,4,2,48,0,0,0,4,9,10,8,12,42,1,0/0,26,32
1301034,1045,9,NaN,1,0,9,3,5,1,45,0,0,0,5,13,8,23,9,56,2,0/0,24,20
1301034,1049,21,NaN,9,2,12,3,7,2,55,4,0,0,4,6,10,9,19,32,0,0/0,34,34
1301035,1040,17,1,2,9,8,4,2,2,39,2,0,0,4,8,6,24,25,46,2,0/0,31,23
1301035,1048,21,4,3,3,8,3,3,2,61,3,0,0,5,6,6,26,29,56,1,0/0,25,19
1301036,1052,6,NaN,4,2,10,4,5,1,49,1,0,0,3,12,9,6,17,37,2,0/0,23,40
1301036,1046,6,NaN,2,0,10,5,4,1,51,1,0,0,5,10,9,8,17,44,2,0/0,25,31
1308075,1043,13,0,7,0,8,2,3,3,50,0,0,0,5,16,5,9,34,57,1,0/0,17,26
1308075,1053,7,1,5,2,24,6,14,4,50,2,0,0,5,4,20,13,21,45,2,0/0,18,37
1308076,1041,21,NaN,4,0,9,4,3,2,53,4,0,0,4,6,7,15,17,44,2,0/0,23,33
1308076,1039,15,NaN,1,0,6,4,2,0,47,2,0,0,4,3,6,21,16,41,2,0/0,25,34
1308761,1049,10,1,15,2,20,8,9,3,45,0,0,0,5,4,17,8,12,16,3,0/0,30,54
1308761,1052,8,0,1,0,7,5,1,1,55,0,0,0,5,15,6,12,12,53,4,1/1,21,26
1308762,1047,10,0,4,1,13,3,6,4,44,1,0,0,4,8,9,9,32,50,0,0/0,22,28
1308762,1044,8,1,9,1,13,6,6,1,56,0,0,0,5,14,12,11,18,52,3,0/0,16,32
1308763,2212,8,0,3,1,10,5,2,3,38,0,0,0,4,9,7,5,23,51,3,0/0,23,26
1308763,1040,3,1,6,2,12,4,6,2,62,0,0,0,5,11,10,9,29,36,2,0/0,26,38
1308764,1050,6,NaN,5,1,15,7,5,3,52,0,0,0,5,5,12,12,15,39,5,1/1,20,41
1308764,1051,10,NaN,3,2,6,4,1,1,48,0,0,0,5,7,5,7,19,55,1,0/0,16,29
1308765,1046,6,1,2,3,9,4,3,2,53,1,0,0,5,11,7,16,14,48,2,1/1,26,26
1308765,1038,16,0,7,0,11,5,6,0,47,3,0,0,4,5,11,9,20,39,1,0/0,23,38
1308766,1037,7,NaN,5,2,11,6,4,1,52,0,0,0,4,8,10,9,11,39,0,0/0,27,34
1308766,1035,8,NaN,4,1,6,1,4,1,48,2,0,0,4,12,5,9,7,57,1,0/0,16,27
810740,1048,13,NaN,5,1,19,3,10,6,58,1,0,1,5,8,13,3,17,30,1,0/0,18,52
810740,1045,3,NaN,2,0,11,4,6,1,42,0,0,0,3,17,10,14,11,53,2,0/0,20,27
1311306,1039,11,NaN,3,1,17,8,6,3,41,2,0,0,5,6,14,21,16,44,2,0/0,18,38
1311306,1044,18,NaN,4,3,11,4,5,2,59,0,0,0,5,14,9,12,7,55,3,0/0,20,25
1311307,1041,10,0,11,1,18,4,9,5,62,1,0,0,3,4,13,5,19,24,0,0/0,30,46
1311307,1045,5,3,3,0,9,3,3,3,38,0,0,1,3,13,6,11,10,57,1,0/0,10,33
1311308,1046,11,0,1,0,4,1,1,2,44,1,0,0,5,13,2,21,12,59,0,0/0,25,16
1311308,1049,19,1,4,2,18,6,10,2,56,2,0,0,4,5,16,11,11,28,2,0/0,25,47
1311309,1048,9,1,7,2,19,7,7,5,65,0,0,0,5,6,14,9,26,25,3,0/0,22,53
1311309,1043,7,1,2,2,6,1,3,2,35,1,0,1,5,16,4,11,14,55,0,0/0,25,20
1298854,1046,7,NaN,3,4,8,2,3,3,51,0,0,0,5,12,5,14,10,49,1,0/0,19,32
1298854,1048,12,NaN,3,2,14,6,7,1,49,3,0,0,5,11,13,11,12,43,3,0/0,22,35
1311348,1049,14,0,4,0,10,1,4,5,49,0,0,0,4,7,5,12,18,50,0,0/0,22,28
1311348,1037,10,1,4,2,5,1,4,0,51,0,0,0,5,6,5,14,15,53,1,0/0,21,26
1311349,1040,9,NaN,7,1,8,6,2,0,46,0,0,0,3,6,8,10,17,47,2,2/2,11,42
1311349,1041,10,NaN,3,0,4,2,1,1,54,4,0,0,4,7,3,10,17,51,1,0/0,20,29
1311350,1045,11,NaN,7,2,7,3,3,1,59,1,0,0,5,9,6,17,28,49,1,0/0,21,30
1311350,1053,16,NaN,3,1,12,5,4,3,41,1,0,0,5,3,9,13,23,43,2,0/0,23,34
1311351,1035,10,2,3,1,8,3,3,2,40,0,0,0,4,8,6,17,25,42,0,0/0,25,33
1311351,1043,13,3,3,4,17,8,6,3,60,0,0,0,4,8,14,11,22,52,3,0/0,22,26
1311352,1038,13,NaN,10,2,14,4,3,7,53,2,0,0,3,4,7,16,22,41,1,0/0,30,29
1311352,1051,15,NaN,6,1,5,3,2,0,47,2,0,0,5,4,5,15,15,41,1,0/0,27,32
1314465,1044,5,NaN,3,1,8,5,3,NaN,56,2,0,0,5,8,8,9,13,44,1,0/1,24,32
1314465,2212,8,NaN,4,1,7,2,5,NaN,44,3,0,0,5,3,7,6,20,34,0,0/0,36,30
1314466,1039,12,NaN,4,1,11,4,5,2,49,1,0,0,4,6,9,11,32,51,1,0/0,18,31
1314466,1047,11,NaN,4,0,10,4,3,3,51,1,0,0,4,13,7,13,25,55,0,0/0,19,26
1314467,1052,16,NaN,4,2,2,0,2,0,45,1,0,0,5,17,2,5,17,60,0,0/0,16,24
1314467,1050,4,NaN,1,1,15,7,7,1,55,2,0,0,5,5,14,18,14,45,3,0/0,20,35
1315405,1049,16,NaN,5,4,6,0,5,1,53,0,0,0,5,7,5,14,14,45,0,0/0,29,26
1315405,1038,13,NaN,4,1,9,5,3,1,47,3,0,0,4,12,8,20,21,54,1,0/0,27,19
1315406,1039,13,1,7,1,13,7,5,1,53,1,0,0,4,5,12,11,17,41,2,0/0,19,40
1315406,1045,9,0,6,2,7,3,2,2,47,1,0,0,5,8,5,14,15,42,0,0/0,20,38
1315407,1037,15,0,0,2,14,6,6,2,53,1,0,0,4,5,12,11,23,36,2,0/0,27,37
1315407,1040,11,1,2,0,8,3,4,1,47,3,0,0,4,11,7,17,21,49,1,0/0,22,29
1315408,1053,9,NaN,7,1,11,4,4,3,60,2,0,0,5,3,8,12,34,31,1,0/0,20,49
1315408,1035,12,NaN,5,0,7,4,2,1,40,1,0,0,4,13,6,10,23,54,0,0/0,15,31
1315409,1050,5,NaN,10,0,13,5,8,NaN,54,1,0,0,5,3,13,7,8,25,3,0/0,22,53
1315409,2212,6,NaN,3,1,3,2,1,NaN,46,0,0,0,5,14,3,5,13,57,2,0/0,23,20
1315410,1044,12,0,4,0,3,1,2,0,48,0,0,0,3,5,3,7,11,52,0,0/0,29,19
1315410,1051,6,1,3,1,6,2,3,1,52,1,0,0,5,6,5,12,8,49,2,0/0,23,28
1315411,1041,13,0,1,2,7,6,1,0,48,2,0,0,2,7,7,9,11,38,4,0/0,23,39
1315411,1046,9,1,4,0,7,3,2,2,52,0,0,0,5,5,5,15,14,37,3,0/0,29,34
1315412,1043,19,0,6,1,16,5,7,4,59,3,0,0,4,6,12,12,14,40,1,0/0,26,34
1315412,1052,12,2,3,0,6,4,0,2,41,1,0,0,5,11,4,20,18,59,2,0/0,22,19
1315413,1048,10,NaN,6,1,22,7,7,8,72,0,0,0,4,5,14,8,20,34,3,0/0,27,39
1315413,1047,5,NaN,5,3,10,4,5,1,28,1,0,0,5,8,9,11,21,59,1,0/0,14,27
1316508,1040,8,NaN,7,2,9,5,4,0,54,0,0,0,5,8,9,12,12,51,3,0/0,17,32
1316508,1043,10,NaN,5,2,10,6,3,1,46,1,0,0,3,10,9,10,15,45,1,0/0,20,35
1316509,1052,10,1,5,1,14,3,7,4,58,2,0,0,5,5,10,4,25,39,0,0/0,32,29
1316509,2212,3,1,3,1,8,3,2,3,42,2,0,0,5,13,5,11,11,57,2,0/0,18,25
1316510,1041,12,NaN,0,0,10,8,1,1,48,1,0,0,5,9,9,13,22,55,4,0/0,16,29
1316510,1049,12,NaN,8,1,12,2,7,3,52,1,0,0,4,2,9,12,22,41,0,0/0,26,33
1316959,1047,8,NaN,5,0,7,4,3,NaN,44,0,0,0,4,17,7,7,21,48,2,1/1,18,34
1316959,1045,4,NaN,8,3,15,6,9,NaN,56,0,0,0,5,7,15,8,11,37,3,0/0,20,43
1316960,1046,14,1,3,0,6,5,1,0,45,0,0,0,5,10,6,15,16,45,3,0/0,27,28
1316960,1039,14,0,5,1,7,3,3,1,55,3,0,0,5,5,6,14,24,38,0,0/0,30,32
1316961,1053,14,NaN,6,1,16,5,4,7,52,2,0,0,5,3,9,7,28,26,0,0/0,30,44
1316961,1044,7,NaN,4,0,5,3,1,1,48,2,0,0,5,8,4,15,17,58,2,0/0,18,24
1316962,1051,10,NaN,9,1,14,5,8,1,52,0,0,0,4,7,13,14,19,34,1,0/0,22,44
1316962,1037,11,NaN,3,3,7,3,2,2,48,0,0,0,4,16,5,11,21,54,2,0/0,19,27
1316963,1038,13,2,9,4,15,4,7,4,43,1,0,0,3,7,11,22,18,41,1,0/0,18,41
1316963,1048,16,0,0,6,11,3,5,3,57,1,0,0,5,8,8,17,21,50,3,0/0,23,27
1316964,1035,6,NaN,3,0,4,1,2,1,40,0,0,0,4,11,3,6,20,61,0,0/0,20,19
1316964,1050,5,NaN,13,1,15,6,5,4,60,1,0,0,5,6,11,6,25,28,1,0/0,29,43
1319058,1048,9,NaN,8,2,13,5,3,5,57,0,0,0,5,9,8,10,16,33,1,0/0,25,42
1319058,1046,9,NaN,7,1,8,4,3,1,43,0,0,0,5,9,7,11,16,46,1,0/0,26,28
1319264,1041,11,0,5,2,9,4,4,1,60,1,0,0,3,9,8,10,14,46,1,0/0,26,28
1319264,1040,8,1,0,2,4,2,1,1,40,1,0,0,4,8,3,13,33,57,0,0/0,25,18
1319265,1052,12,NaN,1,1,9,2,6,1,55,0,0,0,4,6,8,14,30,55,0,0/0,21,24
1319265,1039,13,NaN,2,1,9,5,4,0,45,1,0,0,4,9,9,13,17,55,1,0/0,21,24
1323661,1049,7,1,5,2,14,6,8,0,55,1,0,0,3,8,14,14,21,42,3,0/0,18,40
1323661,1047,11,1,5,3,11,6,4,1,45,1,0,0,4,12,10,9,29,55,3,0/0,12,33
1323662,1045,3,NaN,8,2,6,1,3,2,50,0,0,0,5,8,4,10,14,47,1,0/0,26,27
1323662,1050,9,NaN,5,1,8,5,2,1,50,2,0,0,5,5,7,5,13,30,3,0/0,34,36
1323663,2212,7,0,7,2,14,3,7,4,59,2,0,0,5,11,10,16,14,38,0,0/0,19,43
1323663,1038,10,1,1,6,12,5,6,1,41,1,0,0,4,11,11,9,8,52,3,0/0,17,31
1323664,1051,10,NaN,5,1,14,7,7,NaN,50,1,0,0,5,5,14,14,16,37,3,0/0,23,40
1323664,1046,13,NaN,1,1,4,2,2,NaN,50,1,0,0,5,13,4,11,12,53,0,0/0,26,21
1323665,1037,14,NaN,4,0,12,4,3,5,45,0,0,0,4,12,7,11,24,47,2,1/1,18,35
1323665,1053,11,NaN,10,0,24,7,10,7,55,1,0,0,5,10,17,14,25,35,0,0/0,24,41
1323666,1044,10,0,2,3,10,5,3,2,50,0,0,0,5,4,8,10,14,51,2,0/0,32,17
1323666,1043,10,1,0,0,7,2,3,2,50,6,0,0,4,5,5,13,22,58,1,0/0,30,12
1324031,1035,9,1,2,0,3,0,1,2,55,1,0,0,4,8,1,16,19,53,0,0/0,29,18
1324031,1039,15,0,3,1,9,5,3,1,45,1,0,0,5,7,8,9,20,46,1,0/0,24,30
1324032,1048,12,0,12,1,18,8,7,3,58,3,0,0,5,2,15,10,22,22,2,0/0,23,55
1324032,1041,6,1,1,4,3,3,0,0,42,0,0,0,4,15,3,13,18,69,3,1/1,19,12
1324033,1052,15,0,7,2,2,1,1,NaN,57,2,0,1,5,9,2,15,17,35,0,0/0,40,25
1324033,1040,15,1,4,0,5,2,3,NaN,43,1,0,0,2,5,5,17,12,47,1,0/0,29,24
1325678,1046,10,NaN,6,3,14,1,11,2,63,0,0,0,5,6,12,14,21,45,1,0/0,24,31
1325678,1037,11,NaN,4,3,9,5,2,2,37,1,0,0,5,16,7,13,16,51,2,0/0,18,31
1326261,1039,14,1,9,3,11,5,4,2,53,0,0,0,4,9,9,18,32,37,0,0/0,23,40
1326261,1037,14,0,2,4,6,2,4,0,47,1,0,0,2,11,6,17,21,56,1,1/1,21,23
1326262,1049,17,0,4,3,11,3,5,3,55,1,0,0,5,5,8,12,20,46,2,0/0,24,30
1326262,1035,12,1,4,0,4,2,0,2,45,0,0,0,5,8,2,20,26,52,1,0/0,16,32
1326263,1040,10,1,4,1,9,4,5,NaN,56,1,0,0,3,2,9,10,16,39,1,0/0,25,36
1326263,1045,9,0,1,1,3,1,2,NaN,44,0,0,0,4,10,3,11,13,53,0,0/0,20,27
1326264,1043,9,1,10,0,13,7,6,0,52,2,0,0,4,7,13,6,10,31,2,0/0,31,38
1326264,1051,4,2,4,2,8,5,2,1,48,0,0,0,5,10,7,9,12,34,3,0/0,21,45
1326265,1038,11,1,3,0,8,6,1,1,36,1,1,0,3,9,7,5,13,47,4,0/0,19,34
1326265,1041,5,0,7,0,15,7,5,3,64,1,0,0,2,2,12,11,23,35,3,1/1,35,30
1326266,1053,14,0,8,3,15,5,9,1,60,2,0,0,5,7,14,14,22,36,3,0/0,26,38
1326266,2212,12,1,2,2,8,4,3,1,40,0,0,0,5,18,7,17,11,65,2,0/0,13,22
1326267,1048,13,NaN,7,0,7,5,2,NaN,52,1,0,0,5,9,7,11,18,40,4,0/0,21,39
1326267,1044,10,NaN,2,1,0,0,0,NaN,48,1,0,0,5,5,0,13,26,53,0,0/0,20,27
1326268,1050,8,2,10,1,21,7,8,6,55,0,0,0,5,5,15,11,16,24,1,0/0,20,56
1326268,1047,10,0,3,1,7,1,5,1,45,0,0,0,5,10,6,9,18,49,0,0/0,25,26
1326269,1046,15,NaN,4,1,8,3,5,0,56,2,0,0,5,10,8,20,16,45,0,0/1,21,34
1326269,1052,20,NaN,2,0,12,1,6,5,44,1,0,0,5,10,7,16,7,48,1,0/0,22,30
1326768,1046,10,NaN,8,2,10,4,5,1,57,1,0,0,5,10,9,12,12,45,0,0/0,25,30
1326768,1053,11,NaN,6,1,11,4,7,0,43,1,0,0,4,10,11,12,15,48,2,0/0,18,34
1326769,1041,10,1,3,1,6,2,4,0,54,1,0,0,5,7,6,9,19,50,1,0/0,29,21
1326769,1044,8,0,5,1,12,4,6,2,46,0,0,0,5,5,10,11,38,51,1,0/0,21,28
1326770,1051,7,0,8,4,11,6,3,2,48,0,0,0,4,13,9,8,41,39,0,0/0,25,36
1326770,1050,7,2,3,1,12,5,5,2,52,0,0,0,4,5,10,11,16,48,2,0/0,24,28
1326771,1038,10,2,8,2,12,3,4,5,53,2,0,0,2,13,7,20,14,44,1,0/0,23,33
1326771,1052,17,0,9,3,20,7,8,5,47,4,0,0,4,4,15,12,17,43,1,0/0,18,39
1326772,1037,7,1,11,2,16,4,9,3,53,0,0,0,3,7,13,12,17,32,1,1/1,19,49
1326772,1048,10,0,4,2,10,3,5,2,47,0,0,0,1,13,8,9,27,51,1,0/0,19,30
1326773,1039,9,NaN,5,0,12,7,3,2,53,0,0,0,5,15,10,21,17,44,3,0/0,32,24
1326773,1043,21,NaN,3,0,10,1,7,2,47,1,0,0,2,6,8,9,20,47,1,0/0,28,25
1326774,1047,17,0,6,1,2,0,1,1,38,2,0,0,5,12,1,10,20,55,0,0/0,18,27
1326774,2212,9,1,6,1,9,2,5,2,62,1,0,0,5,3,7,18,37,35,0,0/0,29,36
1326775,1045,11,NaN,9,3,11,2,7,2,52,2,0,0,3,10,9,10,26,44,1,0/0,22,34
1326775,1035,10,NaN,5,0,8,0,7,1,48,1,0,0,3,8,7,14,17,44,0,0/0,25,31
1326776,1040,10,1,3,0,14,8,5,1,49,1,0,0,4,7,13,20,12,47,3,0/0,21,32
1326776,1049,18,0,3,2,4,0,3,1,51,2,0,0,4,11,3,10,15,48,0,0/0,26,26
1326777,1045,4,1,5,1,11,5,3,3,43,1,0,0,4,15,8,17,15,53,4,0/0,21,26
1326777,1048,14,0,5,3,10,2,4,4,57,1,0,0,4,7,6,5,19,35,1,0/0,41,24
1326778,1049,12,2,3,4,11,3,6,2,47,1,0,0,3,10,9,15,27,51,1,0/0,24,25
1326778,1053,15,1,4,0,8,2,4,2,53,0,0,0,5,9,6,16,31,43,0,0/0,29,28
1326779,2212,14,1,1,0,5,2,1,2,55,1,0,0,4,9,3,23,25,67,1,0/0,15,18
1326779,1039,21,1,10,2,15,4,6,5,45,4,0,0,5,5,10,14,20,32,0,0/0,19,49
1326780,1044,6,NaN,11,0,10,2,4,4,51,0,0,0,5,4,6,9,17,48,0,0/0,18,34
1326780,1037,8,NaN,4,1,9,4,3,2,49,0,0,0,5,7,7,6,19,53,1,0/0,21,26
1326781,1043,15,1,6,0,1,1,0,NaN,47,2,0,0,4,18,1,12,15,60,1,0/0,15,25
1326781,1046,11,1,7,1,13,2,11,NaN,53,0,0,0,4,2,13,15,14,29,1,0/0,29,42
1326782,1035,16,NaN,8,0,10,5,3,2,49,2,0,0,5,5,8,19,20,33,3,0/0,18,49
1326782,1038,16,NaN,4,3,11,6,2,3,51,4,0,0,3,8,8,16,26,42,2,0/0,20,38
1326783,1052,10,NaN,5,0,17,9,5,3,49,1,0,0,5,12,14,4,16,34,6,1/1,21,45
1326783,1047,4,NaN,6,0,16,2,10,4,51,1,0,0,5,6,12,10,16,38,0,0/0,30,32
1326784,1051,14,1,3,1,19,8,3,8,49,1,0,0,4,5,11,7,16,38,2,0/0,25,37
1326784,1041,6,1,2,1,10,3,3,4,51,2,0,0,3,9,6,15,20,47,1,0/0,29,24
1326785,1050,10,0,6,3,17,5,7,5,56,0,0,0,5,13,12,8,9,43,3,0/0,29,28
1326785,1040,7,1,2,1,14,1,7,6,44,1,0,0,4,9,8,13,11,53,0,0/0,25,22
1326786,1035,9,1,5,2,4,1,3,0,46,0,0,0,4,7,4,16,31,44,0,0/0,20,36
1326786,1046,10,0,6,6,5,1,3,1,54,1,0,0,5,4,4,11,25,50,0,0/0,23,27
1326863,1041,10,NaN,8,0,10,4,1,5,55,0,0,0,2,5,5,20,25,52,1,0/0,24,24
1326863,1053,19,NaN,6,1,10,5,3,2,45,0,0,0,4,7,8,10,22,37,3,0/0,22,41
1326867,1048,18,1,9,1,18,9,6,3,56,0,0,0,5,6,15,14,23,37,2,0/0,22,41
1326867,1040,8,1,0,6,8,3,4,1,44,1,0,0,5,8,7,19,24,59,1,0/0,23,18
1326787,1049,4,NaN,6,3,17,8,7,2,51,0,0,0,5,3,15,8,11,39,3,0/0,20,41
1326787,2212,8,NaN,5,0,1,0,0,1,49,2,0,0,1,10,0,7,12,52,0,0/0,26,22
1326788,1040,6,NaN,13,1,17,8,5,4,64,0,0,0,3,5,13,9,30,45,1,0/0,19,36
1326788,1047,8,NaN,1,1,2,0,2,0,36,0,0,0,5,14,2,7,24,61,0,0/0,23,16
1326789,1053,11,1,9,1,12,5,4,3,53,1,0,0,5,7,9,10,22,35,1,0/0,21,44
1326789,1051,10,0,3,0,9,3,3,3,47,0,0,0,4,10,6,12,29,55,0,0/0,18,27
1326790,1037,4,0,3,1,11,7,3,1,47,1,0,0,4,11,10,9,15,48,2,0/0,22,30
1326790,1038,8,1,2,1,14,3,10,1,53,0,0,0,2,3,13,5,19,28,1,0/0,33,39
1326791,1052,14,1,4,0,14,6,6,2,40,2,0,0,3,10,12,5,10,46,3,1/1,16,38
1326791,1045,5,1,7,0,10,3,6,1,60,1,0,0,5,8,9,14,21,45,1,0/0,22,33
1326822,1039,13,NaN,8,3,13,3,8,2,45,0,0,1,5,6,11,17,20,33,0,0/0,26,41
1326822,1048,15,NaN,3,2,10,4,4,2,55,2,0,0,3,14,8,16,17,40,4,0/0,29,31
1326792,1046,7,NaN,7,3,7,6,1,NaN,53,1,0,0,5,10,7,10,21,52,2,0/0,19,29
1326792,1035,8,NaN,2,2,8,3,5,NaN,47,0,0,0,4,9,8,10,9,48,2,0/0,31,21
497929,1051,13,0,4,1,14,2,9,3,49,2,0,0,3,5,11,13,22,0,1,0/0,0,0
497929,1052,12,1,4,1,7,4,3,0,51,1,0,0,3,13,7,14,8,0,1,0/0,0,0
497930,1053,15,NaN,4,0,12,6,4,2,55,1,0,0,3,8,10,15,20,0,1,0/0,0,0
497930,1052,15,NaN,6,0,10,4,5,1,45,1,0,0,3,8,9,15,26,0,0,0/0,0,0
497931,1041,10,NaN,3,4,10,7,3,0,60,0,0,0,3,11,10,11,15,0,2,0/0,0,0
497931,1047,11,NaN,7,0,11,3,7,1,40,1,0,0,3,4,10,14,20,0,0,0/0,0,0
497932,1046,17,NaN,7,3,9,2,6,1,40,3,0,0,3,3,8,16,25,0,1,0/0,0,0
497932,1048,15,NaN,3,1,10,6,1,3,60,1,0,0,1,8,7,20,16,0,2,0/0,0,0
497933,1049,21,NaN,6,2,9,6,3,NaN,58,2,0,0,3,5,9,6,10,0,3,1/1,0,0
497933,1040,6,NaN,3,0,5,1,4,NaN,42,0,0,1,3,11,5,23,14,0,0,0/0,0,0
497934,1043,8,NaN,7,0,7,3,2,2,52,1,0,1,3,14,5,13,18,0,1,0/0,0,0
497934,1036,11,NaN,5,2,16,5,7,4,48,4,0,0,3,3,12,8,22,0,2,0/0,0,0
497935,1045,12,NaN,5,1,7,1,5,1,60,1,0,0,3,9,6,9,18,0,1,0/0,0,0
497935,1042,8,NaN,3,1,10,4,6,0,40,1,0,0,3,12,10,13,22,0,1,0/0,0,0
497936,1050,15,2,1,2,8,5,2,1,38,1,0,0,3,5,7,16,13,0,2,0/0,0,0
497936,1051,13,0,8,3,13,3,7,3,62,2,0,0,2,7,10,17,19,0,1,0/0,0,0
497937,1044,6,0,2,0,8,0,7,1,52,0,0,0,3,6,7,7,15,0,0,0/0,0,0
497937,1039,5,1,6,2,5,3,2,0,48,0,0,0,3,14,5,6,17,0,2,0/0,0,0
497938,1035,7,0,4,1,16,3,11,2,48,0,0,0,3,7,14,13,22,0,0,0/0,0,0
497938,1037,11,1,8,2,17,6,6,5,52,0,0,0,3,13,12,8,16,0,3,0/0,0,0
497939,1052,8,1,3,1,6,1,4,1,44,0,0,0,3,5,5,15,13,0,0,0/0,0,0
497939,1050,11,0,3,4,10,6,3,1,56,1,0,0,3,8,9,9,18,0,2,0/0,0,0
497940,1053,12,0,6,0,16,2,10,4,49,2,0,0,3,7,12,17,26,0,0,0/0,0,0
497940,1050,16,1,3,1,6,2,4,0,51,3,0,0,3,11,6,12,21,0,2,0/0,0,0
497941,1048,16,1,5,3,21,10,5,6,55,1,0,0,2,7,15,28,20,0,4,1/1,0,0
497941,1049,16,1,6,12,14,8,5,1,45,2,0,0,3,10,13,19,22,0,2,0/0,0,0
497942,1036,18,0,5,1,8,3,4,1,55,4,0,0,3,4,7,16,16,0,0,0/0,0,0
497942,1039,15,4,3,1,8,3,1,4,45,0,0,0,3,10,4,19,18,0,1,1/1,0,0
497943,1040,10,NaN,3,2,5,4,1,0,37,2,0,0,3,11,5,15,9,0,3,0/0,0,0
497943,1041,12,NaN,10,3,11,0,7,4,63,0,0,0,3,4,7,12,23,0,0,0/0,0,0
497944,1045,9,NaN,4,1,12,5,4,3,55,0,0,0,3,10,9,18,24,0,1,0/0,0,0
497944,1035,18,NaN,10,0,16,8,6,2,45,3,0,0,3,9,14,10,14,0,0,0/0,0,0
497945,1047,16,NaN,6,0,13,6,4,3,44,1,0,0,3,11,10,16,16,0,2,0/0,0,0
497945,1043,15,NaN,8,1,11,0,10,1,56,2,0,0,3,8,10,16,19,0,0,0/0,0,0
497946,1044,8,NaN,5,0,11,8,3,0,41,1,0,0,3,9,11,6,13,0,2,0/0,0,0
497946,1037,5,NaN,6,1,17,5,9,3,59,0,0,0,3,6,14,8,19,0,1,0/0,0,0
497947,1046,12,NaN,9,4,10,2,2,6,54,3,0,0,3,7,4,13,28,0,1,0/0,0,0
497947,1042,13,NaN,4,0,10,4,3,3,46,0,0,0,3,4,7,16,24,0,0,0/0,0,0
497948,1041,17,1,6,2,21,7,12,2,60,3,0,0,3,8,19,9,21,0,1,0/0,0,0
497948,1045,9,0,2,0,7,3,4,0,40,0,0,0,3,12,7,19,14,0,0,0/0,0,0
497949,1049,12,0,8,0,12,5,4,3,53,0,0,0,3,7,9,10,22,0,1,0/0,0,0
497949,1036,8,1,2,2,6,2,3,1,47,2,0,0,3,9,5,12,19,0,2,1/1,0,0
497950,1039,12,1,2,5,11,4,5,2,54,2,0,0,3,6,9,26,30,0,1,0/0,0,0
497950,1035,25,0,3,1,12,5,4,3,46,3,0,0,3,8,9,17,18,0,1,0/0,0,0
497951,1042,9,0,2,2,2,1,1,0,41,1,0,0,3,13,2,8,22,0,0,0/0,0,0
497951,1048,7,3,6,1,11,3,5,3,59,1,0,0,3,5,8,11,25,0,1,0/0,0,0
497952,1043,5,NaN,9,0,17,6,9,2,53,1,0,0,3,6,15,10,24,0,1,0/0,0,0
497952,1044,8,NaN,4,2,8,3,3,2,47,1,0,0,3,13,6,5,12,0,1,0/0,0,0
497953,1040,10,2,8,3,9,1,4,4,52,2,0,0,3,4,5,13,15,0,0,0/0,0,0
497953,1046,11,2,4,2,5,3,2,0,48,1,0,0,3,5,5,13,18,0,0,0/1,0,0
497954,1051,11,0,4,4,7,2,4,1,51,1,0,0,3,12,6,18,20,0,0,0/0,0,0
497954,1053,16,1,2,2,10,3,4,3,49,3,0,0,3,8,7,15,19,0,0,0/0,0,0
497955,1037,10,0,6,0,18,6,8,4,62,0,0,0,3,8,14,7,16,0,2,0/0,0,0
497955,1047,3,2,3,4,9,3,5,1,38,0,0,0,3,11,8,10,18,0,0,0/0,0,0
497956,1050,17,0,6,4,18,8,6,4,52,1,0,0,3,9,14,10,18,0,1,0/0,0,0
497956,1048,9,3,4,1,13,8,5,0,48,1,0,0,3,10,13,21,23,0,4,0/0,0,0
497957,1035,16,NaN,1,0,10,0,8,2,47,2,0,0,3,11,8,16,18,0,1,0/0,0,0
497957,1051,13,NaN,7,3,12,5,5,2,53,0,0,0,3,13,10,16,28,0,0,0/0,0,0
497958,1053,12,0,3,1,13,3,7,3,40,1,0,0,3,13,10,13,22,0,1,0/0,0,0
497958,1041,13,2,3,0,11,5,5,1,60,0,0,0,3,13,10,13,21,0,3,0/0,0,0
497959,1039,9,3,6,1,11,5,4,2,45,2,0,0,3,6,9,17,21,0,1,0/0,0,0
497959,1052,17,0,8,0,4,2,1,1,55,2,0,0,3,8,3,10,20,0,1,0/0,0,0
497960,1046,9,NaN,11,2,13,5,2,6,62,0,0,0,3,10,7,16,21,0,0,0/0,0,0
497960,1049,15,NaN,2,1,10,5,3,2,38,2,0,0,3,6,8,11,12,0,2,0/0,0,0
497961,1036,14,2,6,0,13,4,6,3,54,1,0,0,3,9,10,10,14,0,2,0/0,0,0
497961,1040,10,0,6,0,11,6,5,0,46,1,0,0,2,9,11,14,24,0,1,0/0,0,0
497962,1037,15,1,8,0,18,7,6,5,64,2,0,0,3,8,13,9,18,0,4,0/0,0,0
497962,1042,8,1,7,1,15,6,6,3,36,1,0,0,3,8,12,15,21,0,1,0/0,0,0
497963,1045,11,1,11,3,20,11,6,3,68,0,0,0,3,1,17,15,21,0,2,0/0,0,0
497963,1043,13,1,4,2,8,4,1,3,32,0,0,0,3,8,5,14,22,0,1,0/0,0,0
